Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
21200	-46.0524	-44.4429	-1.60944	4.981204	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965228
21300	-50.6042	-48.9948	-1.60944	4.695252	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.97331
21400	-52.1921	-50.5827	-1.60944	4.748972	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.943331
21500	-51.5659	-49.9565	-1.60944	4.698316	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9597461
21600	-47.1819	-45.5725	-1.60944	4.891739	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991797
21700	-47.9343	-46.3248	-1.60944	4.888789	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9806205
21800	-47.6819	-46.0725	-1.60944	4.921947	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9794456
21900	-50.5208	-48.9114	-1.60944	4.671612	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9785431
22000	-46.298	-44.6886	-1.60944	4.955711	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962488
22100	-46.6633	-45.0539	-1.60944	4.915923	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9963327
22200	-46.1795	-44.57	-1.60944	4.992498	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928095
22300	-46.6717	-45.0623	-1.60944	4.966743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9885973
22400	-46.3064	-44.697	-1.60944	4.959485	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9955526
22500	-48.0295	-46.4201	-1.60944	4.770445	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982449
22600	-49.5541	-47.9446	-1.60944	4.858248	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9616224
22700	-47.7861	-46.1766	-1.60944	4.985027	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9687546
22800	-47.1679	-45.5585	-1.60944	4.869822	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954526
22900	-48.2814	-46.6719	-1.60944	4.940368	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9677451
23000	-47.084	-45.4745	-1.60944	4.928533	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9877223
23100	-48.5184	-46.909	-1.60944	4.761647	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992251
23200	-46.2125	-44.6031	-1.60944	4.961528	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9967835
23300	-47.1132	-45.5038	-1.60944	4.890466	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.993079
23400	-45.8857	-44.2762	-1.60944	4.996526	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9970573
23500	-48.0442	-46.4348	-1.60944	4.8871	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9792163
23600	-47.549	-45.9396	-1.60944	4.89815	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.985082
23700	-50.4573	-48.8478	-1.60944	4.899728	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9430675
23800	-46.6371	-45.0277	-1.60944	4.944897	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9923722
23900	-47.0012	-45.3918	-1.60944	4.942566	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9869305
24000	-46.1456	-44.5362	-1.60944	4.966221	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971871
24100	-50.736	-49.1266	-1.60944	4.767236	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9595631
24200	-46.7021	-45.0926	-1.60944	4.974991	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.986917
24300	-46.2011	-44.5917	-1.60944	4.948254	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989492
24400	-46.148	-44.5385	-1.60944	4.984938	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994413
24500	-48.0405	-46.4311	-1.60944	4.794951	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9939701
24600	-47.5481	-45.9387	-1.60944	4.944381	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9781743
24700	-46.5274	-44.918	-1.60944	4.975227	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9896723
24800	-48.1819	-46.5725	-1.60944	4.773463	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9953875
24900	-46.2052	-44.5957	-1.60944	4.991434	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9925432
25000	-49.5104	-47.9009	-1.60944	4.966436	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9465228
25100	-46.6086	-44.9992	-1.60944	4.969663	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9891795
25200	-47.2417	-45.6323	-1.60944	4.868863	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994438
25300	-49.4766	-47.8672	-1.60944	4.918996	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9536865
25400	-47.0556	-45.4461	-1.60944	4.974469	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9814234
25500	-47.3213	-45.7119	-1.60944	4.956813	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9798474
25600	-50.4134	-48.8039	-1.60944	4.956547	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9356601
25700	-48.2674	-46.658	-1.60944	4.784825	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9921779
25800	-51.7828	-50.1734	-1.60944	4.980965	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9148366
25900	-45.8495	-44.2401	-1.60944	4.993245	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981289
26000	-48.0362	-46.4267	-1.60944	4.917819	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9747018
26100	-47.7933	-46.1839	-1.60944	4.929423	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9766419
26200	-46.3173	-44.7078	-1.60944	4.977561	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9927251
26300	-49.6584	-48.0489	-1.60944	4.993753	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.940785
26400	-48.2746	-46.6652	-1.60944	4.927211	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9697627
26500	-46.6175	-45.0081	-1.60944	4.955745	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9910775
26600	-48.0441	-46.4346	-1.60944	4.811631	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991168
26700	-46.8436	-45.2341	-1.60944	4.981576	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9837302
26800	-47.4801	-45.8707	-1.60944	4.823501	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979843
26900	-48.9983	-47.3888	-1.60944	4.750084	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9870209
27000	-46.5361	-44.9267	-1.60944	4.935382	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954266
27100	-48.0945	-46.4851	-1.60944	4.7711	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971301
27200	-48.0304	-46.4209	-1.60944	4.928868	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9731539
27300	-46.0486	-44.4392	-1.60944	4.987416	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9956832
27400	-47.3639	-45.7544	-1.60944	4.925562	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9837979
27500	-47.1479	-45.5385	-1.60944	4.983403	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9787123
27600	-47.2396	-45.6301	-1.60944	4.934883	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9843386
27700	-46.5472	-44.9377	-1.60944	4.985096	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9879329
27800	-47.4322	-45.8227	-1.60944	4.817497	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9997267
27900	-46.9328	-45.3234	-1.60944	4.939859	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9884125
28000	-46.2873	-44.6779	-1.60944	4.963814	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.995224
28100	-47.0431	-45.4337	-1.60944	4.898633	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9929228
28200	-46.099	-44.4896	-1.60944	4.970664	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9972979
28300	-46.4924	-44.883	-1.60944	4.962788	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992051
28400	-49.0461	-47.4366	-1.60944	4.836171	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9722982
28500	-46.719	-45.1096	-1.60944	4.983093	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9854818
28600	-47.0084	-45.3989	-1.60944	4.988317	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9801867
28700	-50.0879	-48.4785	-1.60944	4.647381	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9889496
28800	-50.0969	-48.4875	-1.60944	4.724332	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9754792
28900	-48.0028	-46.3933	-1.60944	4.878867	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9811081
29000	-47.1172	-45.5078	-1.60944	4.868175	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965189
29100	-47.6155	-46.006	-1.60944	4.856211	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905929
29200	-48.0013	-46.3919	-1.60944	4.78274	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966101
29300	-50.6178	-49.0083	-1.60944	4.851839	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9479789
29400	-52.208	-50.5986	-1.60944	4.904503	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9198892
29500	-48.2551	-46.6456	-1.60944	4.919915	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9711265
29600	-47.1938	-45.5844	-1.60944	4.972346	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9795781
29700	-46.8851	-45.2757	-1.60944	4.997165	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9808659
29800	-47.6327	-46.0233	-1.60944	4.872515	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9877562
29900	-46.5849	-44.9754	-1.60944	4.913702	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979417
30000	-46.1228	-44.5134	-1.60944	4.960874	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998353
30100	-46.2568	-44.6474	-1.60944	4.941839	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9989999
30200	-48.1276	-46.5182	-1.60944	4.802689	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991355
30300	-49.8881	-48.2786	-1.60944	4.690588	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9842235
30400	-46.7119	-45.1025	-1.60944	4.905623	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971354
30500	-47.1572	-45.5477	-1.60944	4.850159	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987646
30600	-49.4893	-47.8799	-1.60944	4.807889	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9703974
30700	-46.594	-44.9846	-1.60944	4.963387	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9903303
30800	-48.3334	-46.724	-1.60944	4.882076	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9756521
30900	-47.0407	-45.4313	-1.60944	4.923188	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892086
31000	-46.7797	-45.1702	-1.60944	4.899787	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969494
31100	-46.2473	-44.6379	-1.60944	4.946691	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9984252
31200	-52.2679	-50.6584	-1.60944	4.627631	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9625622
31300	-48.2485	-46.6391	-1.60944	4.775507	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9940239
31400	-46.4307	-44.8212	-1.60944	4.968434	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9922199
31500	-46.9827	-45.3733	-1.60944	4.989395	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9804342
31600	-46.0747	-44.4652	-1.60944	4.964635	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985879
31700	-46.329	-44.7196	-1.60944	4.95714	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9955322
31800	-47.0534	-45.4439	-1.60944	4.949635	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9850667
31900	-49.9078	-48.2984	-1.60944	4.747596	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9742619
32000	-47.0603	-45.4508	-1.60944	4.881125	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.995379
32100	-50.0316	-48.4221	-1.60944	4.763858	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9698351
32200	-47.614	-46.0046	-1.60944	4.804717	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998977
32300	-46.367	-44.7576	-1.60944	4.988263	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9903745
32400	-46.8039	-45.1945	-1.60944	4.95325	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9884706
32500	-46.6004	-44.9909	-1.60944	4.908547	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9984861
32600	-47.9296	-46.3202	-1.60944	4.880783	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9819224
32700	-47.1842	-45.5748	-1.60944	4.921256	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9872443
32800	-46.6064	-44.997	-1.60944	4.922601	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962298
32900	-46.3004	-44.691	-1.60944	4.951671	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968114
33000	-48.2704	-46.661	-1.60944	4.841545	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9829093
33100	-51.236	-49.6266	-1.60944	4.983685	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9213457
33200	-47.1101	-45.5007	-1.60944	4.923817	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9880208
33300	-46.9202	-45.3108	-1.60944	4.938253	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9888516
33400	-47.0009	-45.3915	-1.60944	4.895315	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9941072
33500	-47.7526	-46.1432	-1.60944	4.983187	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.969514
33600	-46.0462	-44.4368	-1.60944	4.994643	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9946814
33700	-48.0802	-46.4707	-1.60944	4.856513	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9834184
33800	-45.8798	-44.2703	-1.60944	4.978911	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9997114
33900	-47.4214	-45.8119	-1.60944	4.859865	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.993039
34000	-45.8264	-44.217	-1.60944	4.984232	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998214
34100	-45.9449	-44.3355	-1.60944	4.972993	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994996
34200	-47.8255	-46.2161	-1.60944	4.89213	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9817625
34300	-48.8097	-47.2003	-1.60944	4.971406	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9556752
34400	-49.6417	-48.0322	-1.60944	4.869309	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9587155
34500	-46.1871	-44.5776	-1.60944	4.995964	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9921895
34600	-47.845	-46.2356	-1.60944	4.949022	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9729931
34700	-46.856	-45.2465	-1.60944	4.902232	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.995347
34800	-47.6562	-46.0467	-1.60944	4.815011	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966165
34900	-47.3134	-45.704	-1.60944	4.983964	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9760781
35000	-45.8984	-44.289	-1.60944	4.987922	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9980886
35100	-46.599	-44.9896	-1.60944	4.96078	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906323
35200	-47.7937	-46.1843	-1.60944	4.987165	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9683412
35300	-47.1805	-45.571	-1.60944	4.949656	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9830769
35400	-45.9498	-44.3403	-1.60944	4.992686	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965502
35500	-46.1532	-44.5437	-1.60944	4.962285	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976443
35600	-48.8342	-47.2247	-1.60944	4.915962	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9632426
35700	-48.3719	-46.7625	-1.60944	4.900439	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.972298
35800	-46.1252	-44.5158	-1.60944	4.970363	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969119
35900	-47.2902	-45.6807	-1.60944	4.85836	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9953417
36000	-47.6397	-46.0303	-1.60944	4.812517	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997284
36100	-46.8869	-45.2774	-1.60944	4.905973	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994276
36200	-46.6482	-45.0388	-1.60944	4.981457	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9868424
36300	-46.5188	-44.9093	-1.60944	4.927884	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9968434
36400	-49.3244	-47.7149	-1.60944	4.793207	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9751248
36500	-46.013	-44.4035	-1.60944	4.980083	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9973352
36600	-47.5596	-45.9502	-1.60944	4.811907	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9986407
36700	-47.6898	-46.0803	-1.60944	4.809544	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969919
36800	-46.0001	-44.3907	-1.60944	4.966348	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995662
36900	-46.9965	-45.387	-1.60944	4.967005	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9834236
37000	-48.4112	-46.8018	-1.60944	4.938111	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9661626
37100	-46.0227	-44.4132	-1.60944	4.998789	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944737
37200	-46.1027	-44.4932	-1.60944	4.979191	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959898
37300	-51.5635	-49.9541	-1.60944	4.664715	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9654686
37400	-49.6152	-48.0057	-1.60944	4.736877	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802368
37500	-46.5322	-44.9228	-1.60944	4.914059	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987403
37600	-49.073	-47.4636	-1.60944	4.882719	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9647497
37700	-47.3513	-45.7418	-1.60944	4.847091	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9961834
37800	-47.9681	-46.3587	-1.60944	4.791182	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.995713
37900	-46.3401	-44.7307	-1.60944	4.983444	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.991503
38000	-47.3986	-45.7891	-1.60944	4.834909	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974074
38100	-46.4376	-44.8282	-1.60944	4.924281	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9987114
38200	-46.7075	-45.098	-1.60944	4.934108	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928609
38300	-46.5781	-44.9687	-1.60944	4.92717	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959911
38400	-49.3894	-47.78	-1.60944	4.659763	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969339
38500	-49.1748	-47.5654	-1.60944	4.800845	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9760547
38600	-47.4611	-45.8517	-1.60944	4.959583	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.977296
38700	-47.3276	-45.7181	-1.60944	4.953951	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.980167
38800	-46.7157	-45.1062	-1.60944	4.992966	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9841284
38900	-51.2216	-49.6121	-1.60944	4.714805	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9615911
39000	-51.1723	-49.5629	-1.60944	4.954663	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9260247
39100	-46.799	-45.1896	-1.60944	4.956529	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9880658
39200	-49.4693	-47.8599	-1.60944	4.758402	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9787405
39300	-49.8375	-48.2281	-1.60944	4.853194	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9584269
39400	-47.1397	-45.5303	-1.60944	4.855879	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981223
39500	-48.0411	-46.4317	-1.60944	4.868286	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9821676
39600	-48.1098	-46.5004	-1.60944	4.914204	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9741366
39700	-46.8534	-45.2439	-1.60944	4.905227	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9949262
39800	-46.0421	-44.4326	-1.60944	4.994221	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.99481
39900	-47.6992	-46.0898	-1.60944	4.855783	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9893636
40000	-46.0782	-44.4688	-1.60944	4.962564	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9988365
40100	-45.9	-44.2906	-1.60944	4.991704	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975141
40200	-45.7725	-44.1631	-1.60944	4.993814	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9993271
40300	-52.4202	-50.8108	-1.60944	4.820251	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9294441
40400	-47.9118	-46.3023	-1.60944	4.782112	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981034
40500	-47.5424	-45.933	-1.60944	4.850114	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9927011
40600	-47.3731	-45.7637	-1.60944	4.838748	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971864
40700	-48.6023	-46.9929	-1.60944	4.747933	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933075
40800	-47.3972	-45.7878	-1.60944	4.823773	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9992474
40900	-47.4571	-45.8477	-1.60944	4.841033	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9954948
41000	-48.0154	-46.406	-1.60944	4.855673	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9845338
41100	-47.3369	-45.7275	-1.60944	4.99177	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9746199
41200	-49.8804	-48.2709	-1.60944	4.717133	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9797734
41300	-47.5694	-45.96	-1.60944	4.879894	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9875841
41400	-47.8248	-46.2154	-1.60944	4.962097	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9714147
41500	-48.2885	-46.6791	-1.60944	4.808716	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9879194
41600	-46.3761	-44.7667	-1.60944	4.925764	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994877
41700	-46.7216	-45.1122	-1.60944	4.887433	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9998158
41800	-49.0646	-47.4552	-1.60944	4.945031	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9557536
41900	-46.0887	-44.4792	-1.60944	4.97743	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964764
42000	-46.8586	-45.2492	-1.60944	4.887018	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976753
42100	-47.4006	-45.7911	-1.60944	4.895991	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9877155
42200	-46.2874	-44.678	-1.60944	4.948128	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9975538
42300	-45.9273	-44.3179	-1.60944	4.996109	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9964282
42400	-48.9719	-47.3625	-1.60944	4.801732	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9788713
42500	-47.5391	-45.9297	-1.60944	4.868643	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9898136
42600	-50.4784	-48.8689	-1.60944	4.737714	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9679143
42700	-47.4269	-45.8175	-1.60944	4.847971	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9948515
42800	-52.6162	-51.0068	-1.60944	4.433131	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9937984
42900	-49.3189	-47.7095	-1.60944	4.739933	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9840191
