Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
956000	-49.8579	-22.9905	-26.8674	13.06714	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.106657	12.27406
957000	-49.884	-23.0015	-26.8825	13.05462	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.123978	12.27406
958000	-49.5379	-22.8427	-26.6952	13.04874	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	3.031738	12.27406
959000	-48.8981	-22.5471	-26.351	13.00058	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.891207	12.27406
960000	-49.2122	-22.691	-26.5212	13.01322	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.969925	12.27406
961000	-49.2651	-22.7203	-26.5448	13.06575	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.937289	12.27406
962000	-49.3922	-22.781	-26.6113	13.09445	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.947201	12.27406
963000	-49.3804	-22.776	-26.6044	13.09793	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.940146	12.27406
964000	-49.4167	-22.7873	-26.6294	13.04686	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.998843	12.27406
965000	-48.8774	-22.5454	-26.332	13.06545	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.819355	12.27406
966000	-48.8925	-22.558	-26.3344	13.10725	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.774862	12.27406
967000	-49.103	-22.6407	-26.4623	13.00711	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.944197	12.27406
968000	-48.8749	-22.5365	-26.3384	13.00029	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.884735	12.27406
969000	-49.3965	-22.79	-26.6064	13.1547	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.88372	12.27406
970000	-49.1193	-22.6599	-26.4593	13.11119	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.844579	12.27406
971000	-48.8188	-22.5256	-26.2933	13.10878	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.747878	12.27406
972000	-48.9575	-22.5861	-26.3714	13.10068	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.804484	12.27406
973000	-49.0041	-22.6081	-26.396	13.10909	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.809649	12.27406
974000	-49.063	-22.6252	-26.4378	13.0326	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.909333	12.27406
975000	-49.6112	-22.8952	-26.7161	13.21988	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.875126	12.27406
976000	-49.3884	-22.7855	-26.6029	13.14772	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.889203	12.27406
977000	-48.7003	-22.4596	-26.2407	13.01664	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.816887	12.27406
978000	-49.2629	-22.7173	-26.5455	13.04701	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.954283	12.27406
979000	-48.5046	-22.372	-26.1326	13.01769	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.755217	12.27406
980000	-48.3726	-22.3106	-26.062	13.0007	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.732681	12.27406
981000	-48.8396	-22.5436	-26.296	13.15758	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.684787	12.27406
982000	-48.1098	-22.2022	-25.9076	13.04324	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.587249	12.27406
983000	-48.019	-22.1556	-25.8634	13.00899	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.604538	12.27406
984000	-48.8015	-22.5277	-26.2738	13.16093	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.664467	12.27406
985000	-48.6624	-22.4609	-26.2015	13.13099	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.659162	12.27406
986000	-48.8896	-22.5695	-26.3201	13.17726	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.671931	12.27406
987000	-47.8796	-22.0946	-25.785	13.00733	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.556268	12.27406
988000	-48.4255	-22.3516	-26.0739	13.10096	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.616128	12.27406
989000	-47.831	-22.0722	-25.7587	13.00133	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.547285	12.27406
990000	-48.6006	-22.4411	-26.1595	13.15964	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.583005	12.27406
991000	-48.1063	-22.2043	-25.902	13.05941	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.559741	12.27406
992000	-48.6251	-22.4339	-26.1913	13.07256	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.728876	12.27406
993000	-48.7222	-22.4878	-26.2344	13.13528	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.675204	12.27406
994000	-48.8957	-22.5738	-26.3219	13.18476	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.661387	12.27406
995000	-49.2518	-22.7402	-26.5116	13.23927	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.711229	12.27406
996000	-49.0589	-22.652	-26.4069	13.21827	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.668705	12.27406
997000	-49.1214	-22.6746	-26.4468	13.1971	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.730132	12.27406
998000	-49.1148	-22.6811	-26.4338	13.23873	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.653506	12.27406
999000	-48.816	-22.5466	-26.2694	13.21018	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.575306	12.27406
1000000	-48.6007	-22.4613	-26.1394	13.21336	13.2159	11.5211	10.9736	14.4862	11.8028	11.1299	13.2178	9.79731	8.32696	12.5672	2.443781	12.27406
